,Run # 0 ASF,Run # 1 ASF,Run # 2 ASF,Run # 3 ASF,Run # 4 ASF,Run # 5 ASF,Run # 6 ASF,Run # 7 ASF,Run # 8 ASF,Run # 9 ASF,Avg ASF
0,722.1666666666666,677.4,583.1333333333333,587.8,692.1,563.7333333333333,741.4,621.3333333333334,655.3333333333334,603.9,644.8299999999999
1,778.8,719.5666666666667,642.0666666666667,753.3666666666667,735.7,567.0333333333333,769.4,669.6,658.8666666666667,626.4,692.08
2,765.1333333333333,702.3666666666667,696.6666666666666,880.4666666666667,818.9,592.5666666666667,790.8333333333334,703.7666666666667,653.5,637.9333333333333,724.2133333333334
3,765.9333333333333,754.5666666666667,764.7666666666667,922.3666666666667,838.3,635.4333333333333,809.7,749.2333333333333,646.3333333333334,669.4666666666667,755.6099999999999
4,745.6666666666666,794.4,803.2333333333333,935.2333333333333,844.0,622.0,792.1333333333333,770.1666666666666,653.9666666666667,673.6,763.4400000000002
5,762.8666666666667,824.0333333333333,805.9333333333333,940.2333333333333,847.0,640.1666666666666,802.5666666666667,777.7666666666667,656.1,666.7333333333333,772.34
6,762.9666666666667,829.6,817.4,928.6333333333333,826.6,650.2,803.3666666666667,770.0,661.2,677.6,772.7566666666667
7,745.6333333333333,826.6,860.7333333333333,926.9666666666667,830.4666666666667,668.5333333333333,806.3333333333334,787.8666666666667,662.2333333333333,687.8333333333334,780.3199999999999
8,755.3666666666667,828.9333333333333,896.1333333333333,928.1,836.5,667.9333333333333,824.1,811.6,697.2333333333333,701.0666666666667,794.6966666666666
9,760.9,829.3666666666667,933.4,916.9,845.4666666666667,669.6333333333333,812.1333333333333,827.9666666666667,683.0,704.8,798.3566666666667
10,746.6333333333333,810.5,925.4333333333333,926.0,842.9666666666667,681.0333333333333,812.6,821.1,716.8666666666667,698.1333333333333,798.1266666666667
11,762.7666666666667,822.9,923.5,923.5,832.8666666666667,676.3666666666667,807.5,797.0,766.1,712.0333333333333,802.4533333333333
12,766.4333333333333,835.1666666666666,927.7666666666667,912.1333333333333,835.7333333333333,679.3,797.4,850.4,764.1666666666666,708.9666666666667,807.7466666666667
13,772.1,839.4333333333333,900.2666666666667,900.6333333333333,854.6,686.2,815.6,858.6333333333333,773.2666666666667,722.0,812.2733333333333
14,762.7,876.0,918.6,896.6,841.5333333333333,661.9,810.7666666666667,860.4666666666667,774.6666666666666,767.2666666666667,817.0500000000001
15,765.7,866.8666666666667,926.3,870.0,849.4666666666667,704.4333333333333,814.6666666666666,863.6666666666666,771.8666666666667,783.8,821.6766666666666
16,777.4,872.4666666666667,932.9,877.5333333333333,842.0,721.6,797.5,856.9333333333333,778.7333333333333,768.7666666666667,822.5833333333334
17,770.8666666666667,866.7666666666667,926.6666666666666,879.3333333333334,841.4,718.6666666666666,793.3333333333334,861.3,776.1666666666666,786.7666666666667,822.1266666666667
18,784.7666666666667,863.3666666666667,913.3333333333334,883.3333333333334,847.8,738.6333333333333,806.8,873.5666666666667,769.8666666666667,774.4,825.5866666666667
19,763.2666666666667,875.4666666666667,913.2333333333333,939.3666666666667,844.5666666666667,711.5666666666667,858.8,865.6,776.3333333333334,787.3,833.55
20,777.0,864.2333333333333,887.8,950.5666666666667,832.7,735.6666666666666,920.0333333333333,857.9333333333333,767.4666666666667,788.7,838.2100000000003
21,777.7333333333333,842.3333333333334,890.1,972.0,830.0666666666667,743.0666666666667,923.9333333333333,857.8333333333334,772.8333333333334,804.7333333333333,841.4633333333334
22,788.2,847.2666666666667,923.2,982.0,826.9,750.0,922.1666666666666,856.7,777.8666666666667,807.2666666666667,848.1566666666668
23,795.0333333333333,856.4666666666667,933.1666666666666,978.0666666666667,829.7333333333333,731.5666666666667,911.0,855.1333333333333,818.8666666666667,816.2666666666667,852.5300000000001
24,793.9333333333333,843.2,927.8666666666667,975.6,837.0666666666667,759.3333333333334,937.6666666666666,875.7666666666667,867.5333333333333,811.0333333333333,862.9
25,866.2666666666667,841.1666666666666,927.0666666666667,981.6,840.0,737.2666666666667,933.4666666666667,858.2333333333333,878.0,825.4,868.8466666666667
26,890.8666666666667,856.3333333333334,926.5,981.2666666666667,792.8666666666667,754.1,929.6666666666666,835.8333333333334,888.6666666666666,812.2,866.8300000000002
27,893.0333333333333,862.0333333333333,932.8,979.7666666666667,789.6666666666666,761.6666666666666,918.4333333333333,823.4333333333333,870.3333333333334,824.7,865.5866666666667
28,878.3666666666667,851.6333333333333,924.8,978.6666666666666,786.5,771.7666666666667,925.9666666666667,827.4666666666667,839.2,819.5,860.3866666666665
29,880.4,884.0666666666667,925.4,976.1666666666666,777.9333333333333,760.5,915.2333333333333,839.4333333333333,864.0333333333333,833.9333333333333,865.7099999999998
30,897.0333333333333,916.9,911.4,980.7666666666667,781.2666666666667,761.7666666666667,921.2,815.9333333333333,888.5,834.7666666666667,870.9533333333333
31,899.0666666666667,913.1666666666666,937.0,987.0,773.0666666666667,762.0,921.8,804.7666666666667,881.5666666666667,839.4666666666667,871.89
32,908.5666666666667,921.0666666666667,924.9,976.8,770.2,761.7,922.5,833.7666666666667,883.2666666666667,841.0,874.3766666666667
33,902.3333333333334,923.0,926.7,971.5666666666667,777.7,742.8333333333334,927.0,827.3333333333334,881.0666666666667,825.7333333333333,870.5266666666666
34,887.0,920.3333333333334,928.3333333333334,953.6333333333333,782.2,762.7666666666667,920.9333333333333,866.5,897.7,835.6333333333333,875.5033333333334
35,865.5,912.9,925.6666666666666,935.8666666666667,798.1,752.1,914.2333333333333,872.4,903.2333333333333,842.6333333333333,872.2633333333333
