,Run # 0 BSF,Run # 1 BSF,Run # 2 BSF,Run # 3 BSF,Run # 4 BSF,Run # 5 BSF,Run # 6 BSF,Run # 7 BSF,Run # 8 BSF,Run # 9 BSF,Avg BSF
0,837.0,838.0,725.0,657.0,847.0,666.0,811.0,751.0,764.0,668.0,756.4
1,851.0,838.0,771.0,926.0,847.0,643.0,836.0,751.0,764.0,641.0,786.8
2,851.0,838.0,850.0,926.0,861.0,653.0,836.0,751.0,709.0,784.0,805.9
3,851.0,838.0,862.0,987.0,847.0,653.0,836.0,826.0,787.0,702.0,818.9
4,837.0,838.0,846.0,987.0,847.0,670.0,865.0,826.0,669.0,765.0,815.0
5,837.0,838.0,846.0,987.0,847.0,684.0,836.0,826.0,666.0,702.0,806.9
6,837.0,838.0,846.0,987.0,847.0,684.0,854.0,826.0,744.0,702.0,816.5
7,797.0,838.0,937.0,987.0,847.0,684.0,836.0,826.0,781.0,704.0,823.7
8,872.0,846.0,937.0,947.0,847.0,749.0,836.0,875.0,781.0,792.0,848.2
9,797.0,846.0,937.0,926.0,847.0,749.0,836.0,913.0,781.0,792.0,842.4
10,797.0,838.0,937.0,926.0,847.0,703.0,836.0,884.0,781.0,792.0,834.1
11,797.0,838.0,937.0,926.0,847.0,703.0,836.0,875.0,839.0,832.0,843.0
12,797.0,898.0,937.0,926.0,847.0,703.0,865.0,875.0,781.0,792.0,842.1
13,797.0,898.0,937.0,926.0,909.0,743.0,860.0,875.0,781.0,792.0,851.8
14,797.0,898.0,937.0,926.0,909.0,743.0,907.0,875.0,781.0,792.0,856.5
15,797.0,898.0,937.0,987.0,909.0,743.0,836.0,915.0,816.0,792.0,863.0
16,797.0,976.0,937.0,987.0,869.0,778.0,836.0,875.0,816.0,832.0,870.3
17,797.0,976.0,937.0,987.0,869.0,743.0,927.0,915.0,816.0,815.0,878.2
18,826.0,976.0,937.0,987.0,869.0,743.0,927.0,915.0,821.0,815.0,881.6
19,797.0,961.0,937.0,987.0,869.0,743.0,927.0,875.0,821.0,815.0,873.2
20,797.0,926.0,937.0,987.0,869.0,797.0,927.0,875.0,821.0,815.0,875.1
