,Run # 0 BSF,Run # 1 BSF,Run # 2 BSF,Run # 3 BSF,Run # 4 BSF,Run # 5 BSF,Run # 6 BSF,Run # 7 BSF,Run # 8 BSF,Run # 9 BSF,Avg BSF
0,791.0,797.0,865.0,856.0,773.0,891.0,832.0,801.0,684.0,848.0,813.8
1,881.0,797.0,865.0,856.0,773.0,891.0,832.0,801.0,690.0,881.0,826.7
2,881.0,797.0,908.0,856.0,851.0,891.0,832.0,801.0,690.0,881.0,838.8
3,881.0,906.0,908.0,856.0,851.0,891.0,868.0,854.0,850.0,881.0,874.6
4,881.0,906.0,993.0,910.0,885.0,891.0,868.0,883.0,850.0,881.0,894.8
5,895.0,906.0,993.0,910.0,885.0,891.0,868.0,883.0,850.0,881.0,896.2
6,895.0,906.0,993.0,910.0,885.0,891.0,868.0,883.0,850.0,881.0,896.2
7,895.0,906.0,993.0,910.0,885.0,935.0,895.0,883.0,850.0,885.0,903.7
8,895.0,906.0,993.0,910.0,885.0,935.0,895.0,883.0,858.0,897.0,905.7
9,935.0,906.0,993.0,910.0,889.0,935.0,895.0,883.0,858.0,897.0,910.1
10,935.0,906.0,993.0,910.0,889.0,935.0,899.0,883.0,858.0,897.0,910.5
11,935.0,906.0,993.0,910.0,891.0,943.0,899.0,883.0,858.0,897.0,911.5
12,955.0,906.0,993.0,910.0,917.0,943.0,899.0,919.0,867.0,897.0,920.6
13,955.0,906.0,993.0,950.0,917.0,943.0,901.0,919.0,875.0,897.0,925.6
14,955.0,906.0,993.0,950.0,917.0,943.0,901.0,919.0,894.0,943.0,932.1
15,955.0,926.0,993.0,950.0,917.0,943.0,901.0,926.0,894.0,943.0,934.8
16,981.0,941.0,993.0,950.0,917.0,970.0,905.0,927.0,894.0,943.0,942.1
17,981.0,961.0,993.0,950.0,922.0,989.0,905.0,927.0,925.0,943.0,949.6
18,981.0,961.0,993.0,956.0,922.0,989.0,905.0,945.0,925.0,943.0,952.0
19,981.0,961.0,993.0,956.0,933.0,989.0,905.0,945.0,949.0,943.0,955.5
20,981.0,961.0,993.0,956.0,1024.0,989.0,905.0,945.0,949.0,943.0,964.6
21,981.0,976.0,993.0,956.0,1024.0,989.0,934.0,945.0,949.0,943.0,969.0
22,981.0,978.0,993.0,996.0,1024.0,989.0,934.0,985.0,949.0,972.0,980.1
23,981.0,978.0,993.0,996.0,1024.0,989.0,934.0,985.0,949.0,972.0,980.1
24,981.0,978.0,993.0,996.0,1024.0,1018.0,934.0,985.0,949.0,972.0,983.0
