,Run # 0 ASF,Run # 1 ASF,Run # 2 ASF,Run # 3 ASF,Run # 4 ASF,Run # 5 ASF,Run # 6 ASF,Run # 7 ASF,Run # 8 ASF,Run # 9 ASF,Avg ASF
0,669.2,636.7666666666667,624.6666666666666,610.8,588.7333333333333,638.4,591.6,690.3,623.0,655.3666666666667,632.8833333333334
1,735.1333333333333,720.0333333333333,687.5666666666667,692.1333333333333,664.6666666666666,705.0666666666667,667.7666666666667,756.6333333333333,688.8333333333334,722.5,704.0333333333333
2,776.9666666666667,772.1,731.6,762.9666666666667,714.4666666666667,754.2666666666667,717.2,815.7,747.3,785.3,757.7866666666666
3,810.8,818.0666666666667,764.8,810.3666666666667,747.7666666666667,795.7333333333333,749.9,865.6,806.1666666666666,835.3333333333334,800.4533333333333
4,839.3,856.4333333333333,796.6333333333333,830.8666666666667,785.3333333333334,826.2333333333333,780.0333333333333,905.7,853.8,869.1333333333333,834.3466666666667
5,855.6333333333333,882.5666666666667,817.9666666666667,846.7333333333333,809.5,854.3333333333334,804.1333333333333,934.2333333333333,893.6666666666666,887.0333333333333,858.5800000000002
6,867.6,896.1666666666666,832.7333333333333,862.6333333333333,834.3666666666667,879.5,826.3666666666667,952.2,918.9666666666667,904.4,877.4933333333332
7,875.0333333333333,903.0,847.4,877.9666666666667,850.7666666666667,904.0333333333333,849.0333333333333,964.5666666666667,946.0,915.0666666666667,893.2866666666666
8,888.1,910.1,860.4,894.7666666666667,869.0333333333333,920.1,869.0,976.5,970.0666666666667,924.2,908.2266666666667
9,898.1666666666666,913.0666666666667,865.7,910.3666666666667,886.9,932.8,890.7333333333333,979.8333333333334,976.2666666666667,935.2666666666667,918.9100000000001
10,912.4333333333333,918.8333333333334,866.9,918.6333333333333,908.6333333333333,939.1,905.9333333333333,981.6333333333333,985.8,948.8333333333334,928.6733333333334
11,924.4333333333333,927.0666666666667,869.8,924.2666666666667,934.4333333333333,949.0333333333333,917.9666666666667,982.6333333333333,986.0666666666667,957.5333333333333,937.3233333333334
12,943.5,932.2333333333333,873.1,928.1333333333333,960.8333333333334,957.0,928.6333333333333,985.4333333333333,986.6,971.0333333333333,946.65
13,959.4,934.4666666666667,880.4666666666667,934.4666666666667,973.9333333333333,963.3333333333334,941.3,987.4333333333333,987.4,980.4666666666667,954.2666666666668
14,975.9666666666667,936.9333333333333,890.5333333333333,943.8333333333334,980.9666666666667,972.7666666666667,962.8666666666667,988.8333333333334,988.2,988.6,962.9500000000002
15,988.6,940.3,907.4,955.6666666666666,983.5333333333333,982.2666666666667,981.9666666666667,988.8333333333334,989.2666666666667,989.4,970.7233333333334
16,998.4666666666667,945.3,919.6,966.3333333333334,985.5666666666667,989.1,996.4,989.4,989.8,990.2,977.0166666666667
17,1005.1666666666666,949.4666666666667,928.0,978.8333333333334,989.8,996.3,1008.9333333333333,989.6666666666666,991.4,991.0,982.8566666666666
18,1014.4666666666667,954.7,933.5,982.3333333333334,995.5333333333333,1003.3666666666667,1018.7333333333333,990.5,993.0,991.0,987.7133333333334
19,1018.0,959.2,938.5,988.1666666666666,999.4,1009.7,1021.6,991.6333333333333,993.0,991.0,991.0200000000001
20,1018.0,963.8333333333334,939.0,990.0,1006.5333333333333,1017.0666666666667,1022.9333333333333,992.2333333333333,993.0,991.0,993.36
21,1018.0,965.8333333333334,939.0,990.0,1009.8,1017.3333333333334,1024.0,993.4333333333333,993.0,991.0,994.14
22,1018.0,966.5,939.0,990.0,1014.4,1017.8666666666667,1024.0,995.6,993.0,991.0,994.9366666666667
23,1018.0,967.1666666666666,939.0,990.0,1015.9333333333333,1019.4666666666667,1024.0,997.8333333333334,993.0,991.0,995.54
24,1018.0,968.1666666666666,939.0,990.0,1017.0333333333333,1020.8,1024.0,998.6333333333333,993.0,991.0,995.9633333333334
25,1018.0,968.8333333333334,939.0,990.0,1019.2333333333333,1022.4,1024.0,1000.6666666666666,993.0,991.0,996.6133333333333
26,1018.0,969.8333333333334,939.0,990.0,1021.1666666666666,1024.0,1024.0,1002.6666666666666,993.0,991.0,997.2666666666667
27,1018.0,970.0,939.0,990.0,1023.0,1024.0,1024.0,1006.0,993.0,991.0,997.8
28,1018.0,970.0,939.0,990.0,1024.0,1024.0,1024.0,1009.3333333333334,993.0,991.0,998.2333333333333
29,1018.0,970.0,939.0,990.0,1024.0,1024.0,1024.0,1011.3333333333334,993.0,991.0,998.4333333333334
30,1018.0,970.0,939.0,990.0,1024.0,1024.0,1024.0,1015.2,993.0,991.0,998.82
31,1018.0,970.0,939.0,990.0,1024.0,1024.0,1024.0,1016.8,993.0,991.0,998.9799999999999
32,1018.0,970.0,939.0,990.0,1024.0,1024.0,1024.0,1017.6,993.0,991.0,999.0600000000001
33,1018.0,970.0,939.0,990.0,1024.0,1024.0,1024.0,1018.4,993.0,991.0,999.14
