,Run # 0 ASF,Run # 1 ASF,Run # 2 ASF,Run # 3 ASF,Run # 4 ASF,Run # 5 ASF,Run # 6 ASF,Run # 7 ASF,Run # 8 ASF,Run # 9 ASF,Avg ASF
0,571.3333333333334,562.6666666666666,509.4,584.6666666666666,525.5,595.1333333333333,612.3,468.46666666666664,406.8666666666667,568.4333333333333,540.4766666666667
1,580.8,588.4,496.1666666666667,604.3333333333334,561.7666666666667,502.6666666666667,598.2,458.4,339.3333333333333,570.3666666666667,530.0433333333333
2,547.9333333333333,512.4,429.6,615.6333333333333,537.0,558.5666666666667,555.0666666666667,555.8333333333334,496.96666666666664,550.7,535.9699999999999
3,528.2,581.6666666666666,462.03333333333336,624.6333333333333,522.7,576.3,574.6,510.23333333333335,464.6,577.2666666666667,542.2233333333334
4,493.76666666666665,463.43333333333334,460.76666666666665,645.9333333333333,542.1333333333333,590.1,576.7666666666667,640.4,557.5666666666667,586.5,555.7366666666666
5,477.03333333333336,490.6,588.0,670.8666666666667,548.6666666666666,616.9333333333333,591.0666666666667,719.2333333333333,578.9666666666667,543.4,582.4766666666667
6,479.8,478.26666666666665,458.0,600.1,540.1333333333333,607.6,572.9,735.9333333333333,605.3666666666667,529.4666666666667,560.7566666666668
7,491.23333333333335,452.1333333333333,555.6,598.9333333333333,534.9333333333333,614.7,568.1,735.7333333333333,591.1666666666666,521.4,566.3933333333333
8,496.1333333333333,427.6666666666667,690.4,634.9666666666667,514.9666666666667,617.6666666666666,563.5,731.2,591.5333333333333,416.8666666666667,568.49
9,488.4,463.03333333333336,725.8,659.9,475.26666666666665,616.5333333333333,599.8,728.0,582.0333333333333,451.6666666666667,579.0433333333333
10,493.0,447.8666666666667,695.8666666666667,649.5,475.1333333333333,609.5333333333333,648.4333333333333,756.1666666666666,577.9333333333333,310.5,566.3933333333333
11,503.53333333333336,439.6666666666667,847.8,614.9333333333333,486.26666666666665,603.0,675.8333333333334,782.4333333333333,621.3,285.9,586.0666666666667
12,489.3333333333333,489.8333333333333,835.9666666666667,613.3,530.7333333333333,611.4,691.1333333333333,773.3666666666667,638.5333333333333,243.13333333333333,591.6733333333334
13,479.8333333333333,547.5666666666667,829.2,652.8,473.6333333333333,625.3,707.5333333333333,790.2,628.1,284.2,601.8366666666668
14,481.23333333333335,564.6,823.4,659.0,444.1,620.4,739.7666666666667,798.0333333333333,626.5666666666667,326.1333333333333,608.3233333333334
15,459.46666666666664,569.5666666666667,813.1666666666666,622.4333333333333,428.1,610.4,746.8,822.6,596.2,277.8,594.6533333333333
16,462.76666666666665,585.7666666666667,815.1666666666666,636.6666666666666,463.56666666666666,600.7666666666667,727.0333333333333,839.3333333333334,585.3333333333334,293.5,600.99
17,473.53333333333336,584.6,814.7,685.2666666666667,453.8666666666667,604.4333333333333,709.5,838.8666666666667,576.8666666666667,373.53333333333336,611.5166666666668
18,445.53333333333336,594.2333333333333,798.6333333333333,724.9333333333333,455.4,585.7333333333333,704.6666666666666,830.4333333333333,576.7333333333333,424.73333333333335,614.1033333333332
19,444.2,598.5666666666667,769.1333333333333,727.5333333333333,464.6666666666667,562.6,717.3333333333334,833.3,567.2333333333333,434.53333333333336,611.9100000000001
20,432.23333333333335,589.1333333333333,760.3333333333334,681.4666666666667,466.46666666666664,556.5666666666667,712.6,829.1666666666666,579.6666666666666,436.4,604.4033333333334
21,439.76666666666665,569.6666666666666,773.7,701.2,473.6,543.9666666666667,711.2,821.2333333333333,578.4333333333333,454.0,606.6766666666667
22,445.6333333333333,570.9333333333333,753.1,773.5,489.2,536.1,730.2333333333333,835.4333333333333,585.1333333333333,458.8666666666667,617.8133333333333
23,458.4,587.8666666666667,776.8333333333334,765.5666666666667,484.8,530.4,710.2666666666667,818.5333333333333,591.0,473.9,619.7566666666667
24,466.1,577.5333333333333,789.4,762.9333333333333,490.1,512.4333333333333,714.5666666666667,809.1,585.4666666666667,487.73333333333335,619.5366666666666
25,416.7,560.2333333333333,795.4,780.6,482.73333333333335,511.1,708.2333333333333,776.3333333333334,577.7,482.2,609.1233333333333
26,400.96666666666664,557.2333333333333,797.3333333333334,772.5,491.6666666666667,486.1333333333333,710.0666666666667,779.6,586.0,460.1,604.1600000000001
27,406.26666666666665,542.4,801.9666666666667,799.2,513.4,515.9333333333333,724.4,759.2,598.6333333333333,482.96666666666664,614.4366666666666
28,363.4,577.6,799.0666666666667,813.9666666666667,515.6666666666666,539.0666666666667,715.5,755.9,588.2,505.1666666666667,617.3533333333332
29,382.8666666666667,587.7333333333333,792.5666666666667,805.0,510.8,540.4666666666667,725.2,751.5333333333333,590.8666666666667,494.0,618.1033333333332
30,413.53333333333336,579.3666666666667,786.0,732.9666666666667,504.2,542.0,694.1666666666666,760.1666666666666,594.4,493.53333333333336,610.0333333333333
31,427.6333333333333,556.3333333333334,774.9,773.1333333333333,485.2,559.0,722.6,741.2,568.8333333333334,502.1666666666667,611.1
32,476.7,575.9,763.5,747.8333333333334,493.1666666666667,565.6333333333333,716.9333333333333,730.4666666666667,569.2333333333333,490.26666666666665,612.9633333333334
33,477.1333333333333,603.5,760.7,738.2666666666667,491.3,594.9666666666667,607.6333333333333,709.4,565.3333333333334,517.4333333333333,606.5666666666666
34,490.7,620.0333333333333,755.4666666666667,761.9333333333333,490.3333333333333,609.1666666666666,657.7333333333333,729.7333333333333,562.7333333333333,530.5333333333333,620.8366666666667
35,493.06666666666666,590.4666666666667,754.2,780.5,475.76666666666665,617.1,663.0333333333333,784.0333333333333,557.7333333333333,516.3,623.22
36,505.26666666666665,551.4666666666667,735.8333333333334,777.9,476.6666666666667,623.1666666666666,650.7,783.7333333333333,544.9666666666667,548.5333333333333,619.8233333333334
37,504.3666666666667,546.8666666666667,747.1333333333333,800.6,503.8,629.0333333333333,643.6666666666666,782.8666666666667,588.7,539.2666666666667,628.63
38,508.96666666666664,574.6666666666666,773.0,793.4333333333333,479.53333333333336,653.6666666666666,676.2333333333333,775.1,590.0333333333333,525.8333333333334,635.0466666666666
39,490.6,545.7666666666667,818.1,795.0666666666667,477.06666666666666,644.2,635.7666666666667,727.4,592.3,518.9666666666667,624.5233333333333
40,509.1666666666667,560.2666666666667,807.9666666666667,792.8333333333334,483.7,688.6,637.5666666666667,745.8666666666667,575.1333333333333,489.1,629.0200000000001
41,504.6,570.1666666666666,780.2666666666667,787.8333333333334,487.26666666666665,702.8,660.5,752.6333333333333,570.4666666666667,473.3333333333333,628.9866666666666
42,507.76666666666665,562.4333333333333,779.6333333333333,776.2,491.3666666666667,712.9,646.2333333333333,704.5,574.6333333333333,484.23333333333335,623.99
43,492.6,593.6333333333333,818.9333333333333,749.5666666666667,515.6333333333333,702.3666666666667,687.9333333333333,732.7666666666667,574.4666666666667,472.26666666666665,634.0166666666667
44,474.26666666666665,617.9333333333333,806.6666666666666,746.0333333333333,527.8666666666667,675.6333333333333,679.5333333333333,748.0666666666667,568.0666666666667,446.76666666666665,629.0833333333333
45,461.03333333333336,586.5333333333333,829.3,742.7,541.6666666666666,699.1,677.9666666666667,751.5,570.3333333333334,455.43333333333334,631.5566666666666
46,439.6666666666667,627.7,814.8,732.7666666666667,533.3333333333334,709.8,659.0,718.7666666666667,566.0666666666667,481.0,628.29
