,Run # 0 BSF,Run # 1 BSF,Run # 2 BSF,Run # 3 BSF,Run # 4 BSF,Run # 5 BSF,Run # 6 BSF,Run # 7 BSF,Run # 8 BSF,Run # 9 BSF,Avg BSF
0,1.1489968351872378e-05,1.2115513858563093e-05,1.1903845313473588e-05,1.1882768394036073e-05,1.1632209749913076e-05,1.175527357110868e-05,1.1367490187154042e-05,1.1357249218365913e-05,1.1573744585637139e-05,1.1140983375979556e-05,1.1621904660610354e-05
1,1.1489968351872378e-05,1.2115513858563093e-05,1.1903845313473588e-05,1.1882768394036073e-05,1.1632209749913076e-05,1.175527357110868e-05,1.1367490187154042e-05,1.1357249218365913e-05,1.1573744585637139e-05,1.1311831261791123e-05,1.163898944919151e-05
2,1.1489968351872378e-05,1.2115513858563093e-05,1.1903845313473588e-05,1.1882768394036073e-05,1.1632209749913076e-05,1.175527357110868e-05,1.1367490187154042e-05,1.1357249218365913e-05,1.1573744585637139e-05,1.1417189638533615e-05,1.164952528686576e-05
3,1.1489968351872378e-05,1.2115513858563093e-05,1.1903845313473588e-05,1.1882768394036073e-05,1.1653721622651652e-05,1.1834464526731985e-05,1.14173182248711e-05,1.1560265929329223e-05,1.1573744585637139e-05,1.1417189638533615e-05,1.1684880044569985e-05
4,1.1489968351872378e-05,1.2133123204658522e-05,1.2031357899425666e-05,1.1882768394036073e-05,1.1740679207880415e-05,1.1834464526731985e-05,1.14173182248711e-05,1.1560265929329223e-05,1.1573744585637139e-05,1.1766361855265734e-05,1.1743005217970823e-05
5,1.1489968351872378e-05,1.2133123204658522e-05,1.2031357899425666e-05,1.1882768394036073e-05,1.1916842950445596e-05,1.2195181728462598e-05,1.1696659381032859e-05,1.1560265929329223e-05,1.1573744585637139e-05,1.1766361855265734e-05,1.1824627428016578e-05
6,1.1489968351872378e-05,1.2169479125971585e-05,1.2031357899425666e-05,1.1882768394036073e-05,1.1916842950445596e-05,1.2195181728462598e-05,1.1696659381032859e-05,1.1560265929329223e-05,1.1761943619301703e-05,1.2065316048006868e-05,1.1876978342788453e-05
7,1.1515706794551704e-05,1.2169479125971585e-05,1.2031357899425666e-05,1.2056727094043444e-05,1.2204882540988071e-05,1.2195181728462598e-05,1.1696659381032859e-05,1.1649554428920563e-05,1.1761943619301703e-05,1.2065316048006868e-05,1.1934680866070507e-05
8,1.1515706794551704e-05,1.2169479125971585e-05,1.2031357899425666e-05,1.2056727094043444e-05,1.2204882540988071e-05,1.2195181728462598e-05,1.1696659381032859e-05,1.1649554428920563e-05,1.192873944608886e-05,1.2065316048006868e-05,1.1951360448749222e-05
9,1.1662102384008972e-05,1.2195279959700736e-05,1.2031357899425666e-05,1.2056727094043444e-05,1.2204882540988071e-05,1.2195181728462598e-05,1.1696659381032859e-05,1.1649554428920563e-05,1.195696119705055e-05,1.2065316048006868e-05,1.1971402266164033e-05
10,1.1861495573356864e-05,1.2195279959700736e-05,1.2048600335736627e-05,1.2056727094043444e-05,1.2204882540988071e-05,1.2195181728462598e-05,1.2154573292021722e-05,1.1649554428920563e-05,1.195696119705055e-05,1.2579564890121758e-05,1.2090282104040294e-05
11,1.1861495573356864e-05,1.2334402336472826e-05,1.2048600335736627e-05,1.2056727094043444e-05,1.2204882540988071e-05,1.2195181728462598e-05,1.2154573292021722e-05,1.1828954894155749e-05,1.195696119705055e-05,1.2579564890121758e-05,1.2122134388241021e-05
12,1.1861495573356864e-05,1.2334402336472826e-05,1.2048600335736627e-05,1.2056727094043444e-05,1.2204882540988071e-05,1.221291857044412e-05,1.2154573292021722e-05,1.188124407692109e-05,1.1996751746413747e-05,1.2651275629957494e-05,1.2140287119635602e-05
13,1.1958729334265715e-05,1.2356361858806286e-05,1.2048600335736627e-05,1.2056727094043444e-05,1.2327924891982304e-05,1.221291857044412e-05,1.2154573292021722e-05,1.2035707533314064e-05,1.1996751746413747e-05,1.2651275629957494e-05,1.2179957028698553e-05
14,1.1958729334265715e-05,1.2356361858806286e-05,1.2055072807195181e-05,1.2098016549398028e-05,1.2327924891982304e-05,1.221291857044412e-05,1.2154573292021722e-05,1.2035707533314064e-05,1.1996751746413747e-05,1.2651275629957494e-05,1.2184733221379866e-05
15,1.1958729334265715e-05,1.2356361858806286e-05,1.2082922268763232e-05,1.2098016549398028e-05,1.2327924891982304e-05,1.221291857044412e-05,1.2154573292021722e-05,1.2035707533314064e-05,1.1996751746413747e-05,1.2651275629957494e-05,1.2187518167536672e-05
16,1.1958729334265715e-05,1.2357117825596384e-05,1.2082922268763232e-05,1.2098016549398028e-05,1.2327924891982304e-05,1.221291857044412e-05,1.2154573292021722e-05,1.2035707533314064e-05,1.1996751746413747e-05,1.2651275629957494e-05,1.218759376421568e-05
17,1.1958729334265715e-05,1.2357117825596384e-05,1.2082922268763232e-05,1.2098016549398028e-05,1.2327924891982304e-05,1.221291857044412e-05,1.2154573292021722e-05,1.2035707533314064e-05,1.1996751746413747e-05,1.2651275629957494e-05,1.218759376421568e-05
18,1.1958729334265715e-05,1.2386571782125947e-05,1.2152169168953265e-05,1.2098016549398028e-05,1.2327924891982304e-05,1.221291857044412e-05,1.2190961820227572e-05,1.2035707533314064e-05,1.2065490382531259e-05,1.2659588770324412e-05,1.2208807880356668e-05
