,Run # 0 ASF,Run # 1 ASF,Run # 2 ASF,Run # 3 ASF,Run # 4 ASF,Run # 5 ASF,Run # 6 ASF,Run # 7 ASF,Run # 8 ASF,Run # 9 ASF,Avg ASF
15,1.1519149835736662e-05,1.1769788234131686e-05,1.170920516275629e-05,1.1868883819428041e-05,1.1820486039341827e-05,1.2059148839519347e-05,1.1892570917867783e-05,1.1772998595164004e-05,1.1885566444082214e-05,1.1842586558721247e-05,1.1814038444674909e-05
16,1.1544112780250687e-05,1.1805067136581913e-05,1.1744285876147141e-05,1.1893361655389482e-05,1.1917328078767828e-05,1.2108944266185437e-05,1.1945839817682727e-05,1.1790438656062868e-05,1.1915343347098135e-05,1.1920521413047705e-05,1.1858524302721392e-05
17,1.1561911965532713e-05,1.1843964749643622e-05,1.1768174526846432e-05,1.1916584290126194e-05,1.1962427921426351e-05,1.2143548422904409e-05,1.2015964409136366e-05,1.1796705745728764e-05,1.1937599177209457e-05,1.1979933399152496e-05,1.189268146077068e-05
18,1.1572204062364776e-05,1.1891440210887589e-05,1.1811493325102304e-05,1.1947653964155785e-05,1.204271031294336e-05,1.2206918067016785e-05,1.2105906013311089e-05,1.1822398791182564e-05,1.1963000947161299e-05,1.2032940560106271e-05,1.1939666625423182e-05
19,1.1593435159285881e-05,1.1942745376251e-05,1.1837091199108926e-05,1.1963530186835336e-05,1.2118088697671352e-05,1.2220840459687567e-05,1.2189528003390804e-05,1.1825555512416711e-05,1.1984171501811417e-05,1.2057260348734152e-05,1.1973224644519316e-05
20,1.1600353175231016e-05,1.1988845325992423e-05,1.187613193555737e-05,1.1981133014697014e-05,1.2185788931081494e-05,1.224695585152008e-05,1.2281139849439974e-05,1.1834107673644173e-05,1.2009696281042608e-05,1.2105980765740992e-05,1.2011013280394715e-05
21,1.1643531255935998e-05,1.204274460182942e-05,1.1947103845030501e-05,1.2013738287667282e-05,1.2263435147800437e-05,1.2309823047285494e-05,1.2372163105771566e-05,1.1848636738322219e-05,1.2023900015820771e-05,1.21842160442982e-05,1.2064929208976189e-05
22,1.1648047443100827e-05,1.2065365098904897e-05,1.1987399676976762e-05,1.2058142294260895e-05,1.231636107928869e-05,1.2357939853212392e-05,1.2416468731649592e-05,1.1874804690557062e-05,1.2051548525519033e-05,1.2259467147083858e-05,1.2103554454055399e-05
23,1.1667434266193181e-05,1.2096062879277739e-05,1.2007964785572153e-05,1.2084054516467141e-05,1.2400551964318349e-05,1.2431475351369507e-05,1.2473042125349308e-05,1.189897660541158e-05,1.2084340336943382e-05,1.2316774835676877e-05,1.2146067766657923e-05
24,1.1684694957725156e-05,1.2143635373879105e-05,1.2043921488642542e-05,1.2126108086954685e-05,1.2446396223451515e-05,1.2457153871836504e-05,1.2515649310535467e-05,1.1907512813792996e-05,1.2107088502370486e-05,1.2371114488417401e-05,1.2180327511760584e-05
25,1.1748025795817447e-05,1.2173567309840372e-05,1.2073317876088114e-05,1.2140644616863171e-05,1.249160851146005e-05,1.2496606594696751e-05,1.2567122720372166e-05,1.1920117431561179e-05,1.2133140208451532e-05,1.2438307320806837e-05,1.2218245838595761e-05
26,1.1783984704347847e-05,1.2191667623611765e-05,1.2112073771357667e-05,1.216495041933858e-05,1.251887944769636e-05,1.2536342673036546e-05,1.2604656798518022e-05,1.1949450688491366e-05,1.214383381909725e-05,1.2513487751341722e-05,1.225193276968371e-05
27,1.1847799018767812e-05,1.2207452695958868e-05,1.2139431593292887e-05,1.2199575718051989e-05,1.2529149651147912e-05,1.2569773596439087e-05,1.2620524687856028e-05,1.1971549165034942e-05,1.2177119058776801e-05,1.2559091361939565e-05,1.228214665472659e-05
28,1.1891265749699907e-05,1.2218662565426032e-05,1.2162025598640066e-05,1.2244098408489438e-05,1.255380527970243e-05,1.2588091019901054e-05,1.2643312894433e-05,1.1984885509380815e-05,1.2213750338585411e-05,1.2608802822265115e-05,1.2310870018652327e-05
29,1.190263083070711e-05,1.224798428635447e-05,1.2196064400102992e-05,1.2263952332609567e-05,1.2570478006431193e-05,1.2602101017569063e-05,1.2691795296480817e-05,1.2003597309282876e-05,1.2247177073426105e-05,1.2664960568976319e-05,1.2339074112194051e-05
30,1.1923895072032623e-05,1.2255541025173872e-05,1.222289891753122e-05,1.2309845447791017e-05,1.2588782124818673e-05,1.2614068375309532e-05,1.2715282457270277e-05,1.201748374507e-05,1.227414029305354e-05,1.2698805858610136e-05,1.236207433166609e-05
31,1.193067102552735e-05,1.2275403283750246e-05,1.2262536856122615e-05,1.2338549385275277e-05,1.2599152344695126e-05,1.2642144798751374e-05,1.2745193261222629e-05,1.2029567625918622e-05,1.2299093250773357e-05,1.2723803158067353e-05,1.2384611499010394e-05
32,1.1965332319224134e-05,1.2289004683940861e-05,1.2290311276430376e-05,1.237888803920074e-05,1.2619050977594752e-05,1.2646793236200726e-05,1.2783087442399504e-05,1.2047978612712335e-05,1.2322921780325685e-05,1.2752061793814936e-05,1.2409543016184406e-05
33,1.20222703145585e-05,1.2303086081276265e-05,1.2309370616732794e-05,1.241469251522356e-05,1.2637899449807472e-05,1.267553785822503e-05,1.2812208361790995e-05,1.205938884897812e-05,1.2345697573129278e-05,1.277172016054619e-05,1.243518717802682e-05
34,1.203885237490278e-05,1.2331832282447221e-05,1.2322617697367588e-05,1.2459998518190939e-05,1.2648275898423558e-05,1.2715427529976315e-05,1.2849421385299098e-05,1.2089790314465808e-05,1.2362047219221747e-05,1.2799893476374269e-05,1.2461815669666934e-05
35,1.2071041930448958e-05,1.2349050737655718e-05,1.2340469969920765e-05,1.2490254418578828e-05,1.2662386954457426e-05,1.2738733649396477e-05,1.2870710384726465e-05,1.212040987072927e-05,1.2380245207710278e-05,1.2831893976499984e-05,1.2485519710012417e-05
36,1.2081946311079302e-05,1.2372209442853963e-05,1.2353645885417217e-05,1.2535420550260961e-05,1.2688179018281579e-05,1.2770234910187158e-05,1.2887023859864043e-05,1.2142286124200164e-05,1.240724655683129e-05,1.2855030167182896e-05,1.2509322282615857e-05
37,1.2102190409100183e-05,1.2392736112653697e-05,1.238252213614455e-05,1.2568213074200442e-05,1.2706061343768266e-05,1.2795865567113759e-05,1.290407270298958e-05,1.2167769326201313e-05,1.2427005395880126e-05,1.2887593355472133e-05,1.2533402942352404e-05
38,1.211926485600678e-05,1.2421113873128209e-05,1.2395504598344043e-05,1.2593634794702732e-05,1.2735950558231251e-05,1.28160013631532e-05,1.2942227126988423e-05,1.2205993277346431e-05,1.2438708364847489e-05,1.2910545747709043e-05,1.255789445604576e-05
39,1.2143165251941267e-05,1.2439025361331827e-05,1.2414132638622716e-05,1.2609962573993619e-05,1.2755104586669719e-05,1.2861062483799164e-05,1.2969122239766195e-05,1.2234355785221283e-05,1.2448475193365195e-05,1.2942698863112328e-05,1.258171049778233e-05
40,1.216927164632945e-05,1.2464345188029568e-05,1.2448512482011618e-05,1.261994591442817e-05,1.2769901745527347e-05,1.288111808428354e-05,1.2999175478773245e-05,1.2274013478790376e-05,1.2451685178649835e-05,1.2986882835753032e-05,1.260648520325762e-05
41,1.218323360829081e-05,1.2482719490372093e-05,1.2466573581593306e-05,1.2629587814276621e-05,1.2795332978689298e-05,1.2908209501559514e-05,1.304365228469327e-05,1.2296845636120104e-05,1.2457738617864678e-05,1.3024075315796413e-05,1.2628796882925612e-05
42,1.2210926841219385e-05,1.2506888596434912e-05,1.2484606356251282e-05,1.2651872614899307e-05,1.2808207715315805e-05,1.292590353688937e-05,1.3056292947721745e-05,1.2360703265217071e-05,1.247065462981844e-05,1.3051118418212362e-05,1.2652717492197969e-05
43,1.2221395402492836e-05,1.252080567996371e-05,1.2508418628284059e-05,1.2670637760578053e-05,1.2828850850595739e-05,1.294256385697552e-05,1.3077068586066829e-05,1.2388974566673819e-05,1.2482254024258461e-05,1.3079092942148613e-05,1.2672006229803764e-05
44,1.2232677727020016e-05,1.2545564951480386e-05,1.2520770395958589e-05,1.2677376364098533e-05,1.2842202182252445e-05,1.2960157797113051e-05,1.3107791505451338e-05,1.2424601987077059e-05,1.2488675728189784e-05,1.3105303518733617e-05,1.2690512215737482e-05
