,Run # 0 BSF,Run # 1 BSF,Run # 2 BSF,Run # 3 BSF,Run # 4 BSF,Run # 5 BSF,Run # 6 BSF,Run # 7 BSF,Run # 8 BSF,Run # 9 BSF,Avg BSF
0,1.1583680466023805e-05,1.1462204354882107e-05,1.138657352012532e-05,1.1922909650709506e-05,1.1491108876860385e-05,1.1747481503989249e-05,1.1525847386215578e-05,1.1692354345901982e-05,1.1463273573984515e-05,1.1307815006194855e-05,1.1558324868488729e-05
1,1.1583680466023805e-05,1.1558695117976104e-05,1.1754260032576107e-05,1.1922909650709506e-05,1.1524940459032121e-05,1.1747481503989249e-05,1.1525847386215578e-05,1.1692354345901982e-05,1.1730828787792115e-05,1.1490941567916923e-05,1.1653193931813349e-05
2,1.1893491582179583e-05,1.1558695117976104e-05,1.1763887569564244e-05,1.1922909650709506e-05,1.1524940459032121e-05,1.1747481503989249e-05,1.1799619033417149e-05,1.1692354345901982e-05,1.1733923831308839e-05,1.1490941567916923e-05,1.171282446619957e-05
3,1.1961390371819044e-05,1.2004042024301559e-05,1.1763887569564244e-05,1.1922909650709506e-05,1.1700276125351764e-05,1.179494368032476e-05,1.1799619033417149e-05,1.1692354345901982e-05,1.1733923831308839e-05,1.1490941567916923e-05,1.1786428820061576e-05
4,1.1961390371819044e-05,1.2140752207971376e-05,1.178021723780326e-05,1.1922909650709506e-05,1.1872706471357115e-05,1.219960831750253e-05,1.1839228088566368e-05,1.1692354345901982e-05,1.1733923831308839e-05,1.1737330659165972e-05,1.1888042118210599e-05
5,1.1961390371819044e-05,1.2331043336499914e-05,1.178021723780326e-05,1.1922909650709506e-05,1.1872706471357115e-05,1.219960831750253e-05,1.1860772532692234e-05,1.1692354345901982e-05,1.1750062310421177e-05,1.1737330659165972e-05,1.1910839523387273e-05
6,1.2148843803553219e-05,1.238154919411339e-05,1.1997118763169257e-05,1.1922909650709506e-05,1.1872706471357115e-05,1.2218702218037166e-05,1.1860772532692234e-05,1.1886060193729342e-05,1.1750062310421177e-05,1.1737330659165972e-05,1.1977605579694837e-05
7,1.2232351303926112e-05,1.238154919411339e-05,1.1997118763169257e-05,1.1922909650709506e-05,1.1872706471357115e-05,1.2218702218037166e-05,1.1860772532692234e-05,1.2072902464811522e-05,1.1932337510958358e-05,1.1737330659165972e-05,1.2022868076894063e-05
8,1.2232351303926112e-05,1.2531837244375646e-05,1.1997118763169257e-05,1.1922909650709506e-05,1.1874577327972008e-05,1.2374099031518519e-05,1.1860772532692234e-05,1.2072902464811522e-05,1.1932337510958358e-05,1.176513912919618e-05,1.2056404495932933e-05
9,1.2232351303926112e-05,1.255067320324052e-05,1.1997118763169257e-05,1.1922909650709506e-05,1.2069228436316002e-05,1.2374099031518519e-05,1.2107607663478802e-05,1.2072902464811522e-05,1.1932337510958358e-05,1.1805607717184313e-05,1.2106483574531291e-05
10,1.227834777199163e-05,1.255067320324052e-05,1.1997118763169257e-05,1.1922909650709506e-05,1.2069228436316002e-05,1.2567616744796875e-05,1.2107607663478802e-05,1.2072902464811522e-05,1.193332458732751e-05,1.1805607717184313e-05,1.2130533700302594e-05
11,1.227834777199163e-05,1.2573177225636823e-05,1.2229928305941336e-05,1.1922909650709506e-05,1.2069228436316002e-05,1.2602609050662033e-05,1.2107607663478802e-05,1.2171425126329494e-05,1.1995413074991663e-05,1.1805607717184313e-05,1.217562540232416e-05
12,1.230330379597549e-05,1.275295039107631e-05,1.2229928305941336e-05,1.201591047415971e-05,1.2069228436316002e-05,1.2602609050662033e-05,1.2230616729571739e-05,1.2171425126329494e-05,1.2016782653282274e-05,1.1805607717184313e-05,1.2219836268049871e-05
13,1.230330379597549e-05,1.2832940603866849e-05,1.2229928305941336e-05,1.2105060027156684e-05,1.2098038514864041e-05,1.2708574826323164e-05,1.2230616729571739e-05,1.2171425126329494e-05,1.2016782653282274e-05,1.1857185931675301e-05,1.2255385651498637e-05
14,1.230330379597549e-05,1.2832940603866849e-05,1.2229928305941336e-05,1.2105060027156684e-05,1.2098038514864041e-05,1.2708574826323164e-05,1.2230616729571739e-05,1.2171425126329494e-05,1.2061042879409128e-05,1.1898805930904968e-05,1.226397367403429e-05
15,1.2417608840745347e-05,1.2832940603866849e-05,1.2229928305941336e-05,1.2105060027156684e-05,1.2270133299685107e-05,1.2708574826323164e-05,1.2230616729571739e-05,1.2171425126329494e-05,1.2061042879409128e-05,1.1906470535953651e-05,1.229338011749825e-05
16,1.2417608840745347e-05,1.3030524890214388e-05,1.2229928305941336e-05,1.2105060027156684e-05,1.2309478943166365e-05,1.2708574826323164e-05,1.2230616729571739e-05,1.2275219086714848e-05,1.2061042879409128e-05,1.1906470535953651e-05,1.2327452506519665e-05
17,1.250301252264716e-05,1.3030524890214388e-05,1.2229928305941336e-05,1.2105060027156684e-05,1.2391349870868981e-05,1.2788524999848601e-05,1.2230616729571739e-05,1.2275219086714848e-05,1.2061042879409128e-05,1.1908705171466798e-05,1.2352398448383967e-05
18,1.250301252264716e-05,1.3030524890214388e-05,1.2429570884078606e-05,1.2105060027156684e-05,1.2412649361145973e-05,1.2788524999848601e-05,1.2230616729571739e-05,1.2275219086714848e-05,1.2112375595827384e-05,1.2032870927675277e-05,1.2392042502488065e-05
19,1.250301252264716e-05,1.3072043389651053e-05,1.2429570884078606e-05,1.2108156833485048e-05,1.2432209818073693e-05,1.2788524999848601e-05,1.2230616729571739e-05,1.2288661856736182e-05,1.2112375595827384e-05,1.2032870927675277e-05,1.2399804355759476e-05
20,1.250301252264716e-05,1.3072043389651053e-05,1.2429570884078606e-05,1.2108156833485048e-05,1.2432209818073693e-05,1.2788524999848601e-05,1.2230616729571739e-05,1.2293397912916278e-05,1.221126158036076e-05,1.2032870927675277e-05,1.2410166559830823e-05
21,1.254037945505677e-05,1.31025940921447e-05,1.2429570884078606e-05,1.2108156833485048e-05,1.2432209818073693e-05,1.283907462161499e-05,1.2230616729571739e-05,1.2293397912916278e-05,1.221126158036076e-05,1.2032870927675277e-05,1.2422013285497786e-05
22,1.2557728745845761e-05,1.31025940921447e-05,1.2429570884078606e-05,1.2108156833485048e-05,1.2484101722442628e-05,1.2896273341469662e-05,1.2230616729571739e-05,1.238085722973006e-05,1.221126158036076e-05,1.2032870927675277e-05,1.2443403208680426e-05
23,1.265616441890614e-05,1.3138215924054561e-05,1.2429570884078606e-05,1.2108156833485048e-05,1.2514882068067708e-05,1.2946127287158747e-05,1.2230616729571739e-05,1.2430726234189484e-05,1.2269875757100441e-05,1.2032870927675277e-05,1.2475720706428776e-05
24,1.266819129988917e-05,1.3179840438479238e-05,1.2429570884078606e-05,1.2108156833485048e-05,1.2514882068067708e-05,1.2946127287158747e-05,1.2230616729571739e-05,1.2518277005732293e-05,1.2288327947736634e-05,1.2110157875709802e-05,1.2499414836990898e-05
25,1.266819129988917e-05,1.3179840438479238e-05,1.2429570884078606e-05,1.2108156833485048e-05,1.2720623186848618e-05,1.2946127287158747e-05,1.2243483004675497e-05,1.2518277005732293e-05,1.2288327947736634e-05,1.2110157875709802e-05,1.2521275576379364e-05
26,1.2815379991221408e-05,1.3185510357378877e-05,1.2429570884078606e-05,1.2108156833485048e-05,1.2720623186848618e-05,1.2946127287158747e-05,1.2274583638191104e-05,1.2518277005732293e-05,1.2288327947736634e-05,1.223451870669466e-05,1.25521075838526e-05
27,1.2815379991221408e-05,1.3185510357378877e-05,1.2470103436858733e-05,1.2108156833485048e-05,1.2817880296250824e-05,1.2985747894907085e-05,1.2274583638191104e-05,1.2518277005732293e-05,1.2288327947736634e-05,1.223451870669466e-05,1.2569848610845668e-05
28,1.2815379991221408e-05,1.3403976325989984e-05,1.25226424180296e-05,1.2271156470180698e-05,1.2817880296250824e-05,1.3067852202600487e-05,1.2407376268914882e-05,1.2606177110932334e-05,1.2473383882103593e-05,1.223451870669466e-05,1.2662034367291848e-05
29,1.2922799952913741e-05,1.3491345932490585e-05,1.2551073091962828e-05,1.2271156470180698e-05,1.2817880296250824e-05,1.3067852202600487e-05,1.2541260672499634e-05,1.2606177110932334e-05,1.2473383882103593e-05,1.223451870669466e-05,1.2697744831862939e-05
30,1.2922799952913741e-05,1.3491345932490585e-05,1.2551073091962828e-05,1.2271156470180698e-05,1.2872692497481231e-05,1.3122374821046007e-05,1.254734234980103e-05,1.2645306278149325e-05,1.2473383882103593e-05,1.2280023483765215e-05,1.2717749875989427e-05
31,1.3017456099160771e-05,1.3491345932490585e-05,1.2594290828453447e-05,1.2295079593100042e-05,1.2872692497481231e-05,1.3122374821046007e-05,1.2611020507552992e-05,1.2645306278149325e-05,1.2473383882103593e-05,1.2280023483765215e-05,1.274029739233032e-05
32,1.3017456099160771e-05,1.3491345932490585e-05,1.2594290828453447e-05,1.2324004170353149e-05,1.2872692497481231e-05,1.3122374821046007e-05,1.2664343006078452e-05,1.2665194667193277e-05,1.2473383882103593e-05,1.2280023483765215e-05,1.2750510938812574e-05
33,1.3017456099160771e-05,1.3623752379900359e-05,1.2694455372664377e-05,1.2360261093835668e-05,1.2921175163105497e-05,1.312286862095127e-05,1.2667948278334624e-05,1.2671646491991808e-05,1.2473383882103593e-05,1.239980326009611e-05,1.2795275064214409e-05
34,1.3017456099160771e-05,1.3623752379900359e-05,1.2694455372664377e-05,1.2432593315760853e-05,1.3002127952765157e-05,1.312286862095127e-05,1.2746973782823426e-05,1.2671646491991808e-05,1.2564663622276472e-05,1.239980326009611e-05,1.282763408983906e-05
