,Run # 0 BSF,Avg BSF
1187,3.8861564937739993e-05,3.8861564937739993e-05
1188,3.8861564937739993e-05,3.8861564937739993e-05
1189,3.8861564937739993e-05,3.8861564937739993e-05
1190,3.8861564937739993e-05,3.8861564937739993e-05
1191,3.8861564937739993e-05,3.8861564937739993e-05
1192,3.8861564937739993e-05,3.8861564937739993e-05
1193,3.886374944055315e-05,3.886374944055315e-05
1194,3.886374944055315e-05,3.886374944055315e-05
1195,3.899247609267486e-05,3.899247609267486e-05
1196,3.899247609267486e-05,3.899247609267486e-05
1197,3.899247609267486e-05,3.899247609267486e-05
1198,3.899247609267486e-05,3.899247609267486e-05
1199,3.8997558363332844e-05,3.8997558363332844e-05
1200,3.8997558363332844e-05,3.8997558363332844e-05
1201,3.8997558363332844e-05,3.8997558363332844e-05
1202,3.90315420312972e-05,3.90315420312972e-05
1203,3.919868764909875e-05,3.919868764909875e-05
1204,3.90315420312972e-05,3.90315420312972e-05
1205,3.9044872852646654e-05,3.9044872852646654e-05
1206,3.9044872852646654e-05,3.9044872852646654e-05
1207,3.9044872852646654e-05,3.9044872852646654e-05
1208,3.9044872852646654e-05,3.9044872852646654e-05
1209,3.9044872852646654e-05,3.9044872852646654e-05
1210,3.9044872852646654e-05,3.9044872852646654e-05
1211,3.9044872852646654e-05,3.9044872852646654e-05
1212,3.910765759058921e-05,3.910765759058921e-05
1213,3.910765759058921e-05,3.910765759058921e-05
1214,3.910765759058921e-05,3.910765759058921e-05
1215,3.910765759058921e-05,3.910765759058921e-05
1216,3.910765759058921e-05,3.910765759058921e-05
1217,3.917465772652991e-05,3.917465772652991e-05
1218,3.917465772652991e-05,3.917465772652991e-05
1219,3.917465772652991e-05,3.917465772652991e-05
1220,3.917465772652991e-05,3.917465772652991e-05
1221,3.917465772652991e-05,3.917465772652991e-05
1222,3.922135125092537e-05,3.922135125092537e-05
1223,3.922135125092537e-05,3.922135125092537e-05
1224,3.922135125092537e-05,3.922135125092537e-05
1225,3.922135125092537e-05,3.922135125092537e-05
1226,3.922135125092537e-05,3.922135125092537e-05
1227,3.922135125092537e-05,3.922135125092537e-05
1228,3.922135125092537e-05,3.922135125092537e-05
1229,3.922135125092537e-05,3.922135125092537e-05
1230,3.922135125092537e-05,3.922135125092537e-05
1231,3.922135125092537e-05,3.922135125092537e-05
1232,3.922135125092537e-05,3.922135125092537e-05
1233,3.922135125092537e-05,3.922135125092537e-05
1234,3.922135125092537e-05,3.922135125092537e-05
1235,3.922135125092537e-05,3.922135125092537e-05
1236,3.922135125092537e-05,3.922135125092537e-05
1237,3.922135125092537e-05,3.922135125092537e-05
1238,3.922135125092537e-05,3.922135125092537e-05
1239,3.922135125092537e-05,3.922135125092537e-05
1240,3.922135125092537e-05,3.922135125092537e-05
1241,3.922385672669586e-05,3.922385672669586e-05
1242,3.940287275039876e-05,3.940287275039876e-05
1243,3.940287275039876e-05,3.940287275039876e-05
1244,3.940287275039876e-05,3.940287275039876e-05
1245,3.940287275039876e-05,3.940287275039876e-05
1246,3.940287275039876e-05,3.940287275039876e-05
1247,3.940287275039876e-05,3.940287275039876e-05
1248,3.95306707455514e-05,3.95306707455514e-05
1249,3.95306707455514e-05,3.95306707455514e-05
1250,3.95306707455514e-05,3.95306707455514e-05
1251,3.95306707455514e-05,3.95306707455514e-05
1252,3.9567408399212874e-05,3.9567408399212874e-05
1253,3.9567408399212874e-05,3.9567408399212874e-05
1254,3.9567408399212874e-05,3.9567408399212874e-05
1255,3.957574630745897e-05,3.957574630745897e-05
1256,3.957574630745897e-05,3.957574630745897e-05
1257,3.957574630745897e-05,3.957574630745897e-05
1258,3.957574630745897e-05,3.957574630745897e-05
1259,3.957574630745897e-05,3.957574630745897e-05
1260,3.957574630745897e-05,3.957574630745897e-05
1261,3.957574630745897e-05,3.957574630745897e-05
1262,3.957574630745897e-05,3.957574630745897e-05
1263,3.957574630745897e-05,3.957574630745897e-05
1264,3.957574630745897e-05,3.957574630745897e-05
1265,3.957574630745897e-05,3.957574630745897e-05
1266,3.970402168627815e-05,3.970402168627815e-05
1267,3.970402168627815e-05,3.970402168627815e-05
1268,3.970402168627815e-05,3.970402168627815e-05
1269,3.970402168627815e-05,3.970402168627815e-05
1270,3.970402168627815e-05,3.970402168627815e-05
1271,3.970402168627815e-05,3.970402168627815e-05
1272,3.9716816326442306e-05,3.9716816326442306e-05
1273,3.9716816326442306e-05,3.9716816326442306e-05
1274,3.9716816326442306e-05,3.9716816326442306e-05
1275,3.9716816326442306e-05,3.9716816326442306e-05
1276,3.972636980751991e-05,3.972636980751991e-05
1277,3.972636980751991e-05,3.972636980751991e-05
1278,3.972636980751991e-05,3.972636980751991e-05
1279,3.972636980751991e-05,3.972636980751991e-05
1280,3.972636980751991e-05,3.972636980751991e-05
1281,3.972636980751991e-05,3.972636980751991e-05
1282,3.972636980751991e-05,3.972636980751991e-05
1283,3.972636980751991e-05,3.972636980751991e-05
1284,3.972636980751991e-05,3.972636980751991e-05
1285,3.972636980751991e-05,3.972636980751991e-05
1286,3.972636980751991e-05,3.972636980751991e-05
1287,3.972636980751991e-05,3.972636980751991e-05
1288,3.972636980751991e-05,3.972636980751991e-05
1289,3.972636980751991e-05,3.972636980751991e-05
1290,3.973464333611054e-05,3.973464333611054e-05
1291,3.973464333611054e-05,3.973464333611054e-05
1292,3.973464333611054e-05,3.973464333611054e-05
1293,3.974184463623836e-05,3.974184463623836e-05
1294,3.974184463623836e-05,3.974184463623836e-05
1295,3.974184463623836e-05,3.974184463623836e-05
1296,3.974184463623836e-05,3.974184463623836e-05
1297,3.974184463623836e-05,3.974184463623836e-05
1298,3.974184463623836e-05,3.974184463623836e-05
1299,3.974184463623836e-05,3.974184463623836e-05
1300,3.974184463623836e-05,3.974184463623836e-05
1301,3.974184463623836e-05,3.974184463623836e-05
1302,3.974184463623836e-05,3.974184463623836e-05
1303,3.977784864426229e-05,3.977784864426229e-05
1304,3.977784864426229e-05,3.977784864426229e-05
1305,3.977784864426229e-05,3.977784864426229e-05
1306,3.977784864426229e-05,3.977784864426229e-05
1307,3.977784864426229e-05,3.977784864426229e-05
1308,3.977784864426229e-05,3.977784864426229e-05
1309,3.977784864426229e-05,3.977784864426229e-05
1310,3.977784864426229e-05,3.977784864426229e-05
1311,3.977784864426229e-05,3.977784864426229e-05
1312,3.977784864426229e-05,3.977784864426229e-05
1313,3.977784864426229e-05,3.977784864426229e-05
1314,3.977784864426229e-05,3.977784864426229e-05
1315,3.977784864426229e-05,3.977784864426229e-05
1316,3.977784864426229e-05,3.977784864426229e-05
1317,3.977784864426229e-05,3.977784864426229e-05
1318,3.984778829592694e-05,3.984778829592694e-05
1319,3.984778829592694e-05,3.984778829592694e-05
1320,3.984778829592694e-05,3.984778829592694e-05
1321,3.984778829592694e-05,3.984778829592694e-05
1322,3.9880164456634296e-05,3.9880164456634296e-05
1323,3.9880164456634296e-05,3.9880164456634296e-05
1324,3.9880164456634296e-05,3.9880164456634296e-05
1325,3.9880164456634296e-05,3.9880164456634296e-05
1326,3.9880164456634296e-05,3.9880164456634296e-05
1327,3.9880164456634296e-05,3.9880164456634296e-05
1328,3.9880164456634296e-05,3.9880164456634296e-05
1329,3.9880164456634296e-05,3.9880164456634296e-05
1330,3.9880164456634296e-05,3.9880164456634296e-05
1331,3.9880164456634296e-05,3.9880164456634296e-05
1332,3.9880164456634296e-05,3.9880164456634296e-05
1333,3.9880164456634296e-05,3.9880164456634296e-05
1334,3.994754861791308e-05,3.994754861791308e-05
1335,3.994754861791308e-05,3.994754861791308e-05
1336,3.994754861791308e-05,3.994754861791308e-05
1337,3.994754861791308e-05,3.994754861791308e-05
1338,3.994754861791308e-05,3.994754861791308e-05
1339,3.994754861791308e-05,3.994754861791308e-05
1340,3.9951153801240255e-05,3.9951153801240255e-05
1341,3.9951153801240255e-05,3.9951153801240255e-05
1342,3.9951153801240255e-05,3.9951153801240255e-05
1343,3.9951153801240255e-05,3.9951153801240255e-05
1344,3.9951153801240255e-05,3.9951153801240255e-05
1345,3.9951153801240255e-05,3.9951153801240255e-05
1346,3.9951153801240255e-05,3.9951153801240255e-05
1347,3.9951153801240255e-05,3.9951153801240255e-05
1348,3.9951153801240255e-05,3.9951153801240255e-05
1349,3.9951153801240255e-05,3.9951153801240255e-05
1350,3.9951153801240255e-05,3.9951153801240255e-05
1351,3.9951153801240255e-05,3.9951153801240255e-05
1352,3.9951153801240255e-05,3.9951153801240255e-05
1353,3.9951153801240255e-05,3.9951153801240255e-05
1354,3.9951153801240255e-05,3.9951153801240255e-05
1355,3.9963490866072985e-05,3.9963490866072985e-05
1356,3.9963490866072985e-05,3.9963490866072985e-05
1357,3.9963490866072985e-05,3.9963490866072985e-05
1358,3.9963490866072985e-05,3.9963490866072985e-05
1359,3.9963490866072985e-05,3.9963490866072985e-05
1360,3.9963490866072985e-05,3.9963490866072985e-05
1361,3.9963490866072985e-05,3.9963490866072985e-05
1362,3.9963490866072985e-05,3.9963490866072985e-05
1363,3.9963490866072985e-05,3.9963490866072985e-05
1364,3.9963490866072985e-05,3.9963490866072985e-05
1365,3.9963490866072985e-05,3.9963490866072985e-05
1366,3.9963490866072985e-05,3.9963490866072985e-05
1367,3.9963490866072985e-05,3.9963490866072985e-05
1368,3.9963490866072985e-05,3.9963490866072985e-05
1369,3.9963490866072985e-05,3.9963490866072985e-05
1370,3.9963490866072985e-05,3.9963490866072985e-05
1371,3.9963490866072985e-05,3.9963490866072985e-05
1372,3.9963490866072985e-05,3.9963490866072985e-05
1373,3.9963490866072985e-05,3.9963490866072985e-05
1374,3.9963490866072985e-05,3.9963490866072985e-05
1375,3.9963490866072985e-05,3.9963490866072985e-05
1376,3.9963490866072985e-05,3.9963490866072985e-05
1377,3.9963490866072985e-05,3.9963490866072985e-05
1378,3.9963490866072985e-05,3.9963490866072985e-05
1379,3.9963490866072985e-05,3.9963490866072985e-05
1380,3.9963490866072985e-05,3.9963490866072985e-05
1381,3.9963490866072985e-05,3.9963490866072985e-05
1382,3.9963490866072985e-05,3.9963490866072985e-05
1383,3.9963490866072985e-05,3.9963490866072985e-05
1384,3.9963490866072985e-05,3.9963490866072985e-05
1385,3.9963490866072985e-05,3.9963490866072985e-05
1386,3.9963490866072985e-05,3.9963490866072985e-05
1387,3.9963490866072985e-05,3.9963490866072985e-05
1388,3.9999764090027504e-05,3.9999764090027504e-05
1389,3.9999764090027504e-05,3.9999764090027504e-05
1390,3.9999764090027504e-05,3.9999764090027504e-05
1391,3.9999764090027504e-05,3.9999764090027504e-05
1392,3.9999764090027504e-05,3.9999764090027504e-05
1393,3.9999764090027504e-05,3.9999764090027504e-05
1394,3.9999764090027504e-05,3.9999764090027504e-05
1395,4.007067762537987e-05,4.007067762537987e-05
1396,4.007067762537987e-05,4.007067762537987e-05
1397,4.007067762537987e-05,4.007067762537987e-05
1398,4.007067762537987e-05,4.007067762537987e-05
1399,4.007067762537987e-05,4.007067762537987e-05
1400,4.007067762537987e-05,4.007067762537987e-05
1401,4.007067762537987e-05,4.007067762537987e-05
1402,4.007067762537987e-05,4.007067762537987e-05
1403,4.007067762537987e-05,4.007067762537987e-05
1404,4.007067762537987e-05,4.007067762537987e-05
1405,4.007067762537987e-05,4.007067762537987e-05
1406,4.007067762537987e-05,4.007067762537987e-05
1407,4.007067762537987e-05,4.007067762537987e-05
1408,4.007067762537987e-05,4.007067762537987e-05
1409,4.007067762537987e-05,4.007067762537987e-05
1410,4.007067762537987e-05,4.007067762537987e-05
1411,4.007067762537987e-05,4.007067762537987e-05
1412,4.007067762537987e-05,4.007067762537987e-05
1413,4.007067762537987e-05,4.007067762537987e-05
1414,4.007067762537987e-05,4.007067762537987e-05
1415,4.007067762537987e-05,4.007067762537987e-05
1416,4.007067762537987e-05,4.007067762537987e-05
1417,4.007067762537987e-05,4.007067762537987e-05
1418,4.008119467737116e-05,4.008119467737116e-05
1419,4.008119467737116e-05,4.008119467737116e-05
1420,4.008119467737116e-05,4.008119467737116e-05
1421,4.008119467737116e-05,4.008119467737116e-05
1422,4.008119467737116e-05,4.008119467737116e-05
1423,4.008119467737116e-05,4.008119467737116e-05
1424,4.008119467737116e-05,4.008119467737116e-05
1425,4.008119467737116e-05,4.008119467737116e-05
1426,4.008119467737116e-05,4.008119467737116e-05
1427,4.008119467737116e-05,4.008119467737116e-05
1428,4.013140305402977e-05,4.013140305402977e-05
1429,4.013140305402977e-05,4.013140305402977e-05
1430,4.013140305402977e-05,4.013140305402977e-05
1431,4.013140305402977e-05,4.013140305402977e-05
1432,4.013140305402977e-05,4.013140305402977e-05
1433,4.013140305402977e-05,4.013140305402977e-05
1434,4.013386534401257e-05,4.013386534401257e-05
1435,4.013386534401257e-05,4.013386534401257e-05
1436,4.013386534401257e-05,4.013386534401257e-05
1437,4.020621025393095e-05,4.020621025393095e-05
1438,4.020621025393095e-05,4.020621025393095e-05
1439,4.020621025393095e-05,4.020621025393095e-05
1440,4.020621025393095e-05,4.020621025393095e-05
1441,4.020621025393095e-05,4.020621025393095e-05
1442,4.020621025393095e-05,4.020621025393095e-05
1443,4.020621025393095e-05,4.020621025393095e-05
1444,4.020621025393095e-05,4.020621025393095e-05
1445,4.020621025393095e-05,4.020621025393095e-05
1446,4.020621025393095e-05,4.020621025393095e-05
1447,4.020621025393095e-05,4.020621025393095e-05
1448,4.020621025393095e-05,4.020621025393095e-05
1449,4.020621025393095e-05,4.020621025393095e-05
1450,4.020621025393095e-05,4.020621025393095e-05
1451,4.020621025393095e-05,4.020621025393095e-05
1452,4.020621025393095e-05,4.020621025393095e-05
1453,4.020621025393095e-05,4.020621025393095e-05
1454,4.020621025393095e-05,4.020621025393095e-05
1455,4.020621025393095e-05,4.020621025393095e-05
1456,4.020621025393095e-05,4.020621025393095e-05
1457,4.020621025393095e-05,4.020621025393095e-05
1458,4.020621025393095e-05,4.020621025393095e-05
1459,4.020621025393095e-05,4.020621025393095e-05
1460,4.020621025393095e-05,4.020621025393095e-05
1461,4.020621025393095e-05,4.020621025393095e-05
1462,4.020621025393095e-05,4.020621025393095e-05
1463,4.020621025393095e-05,4.020621025393095e-05
1464,4.020621025393095e-05,4.020621025393095e-05
1465,4.020621025393095e-05,4.020621025393095e-05
1466,4.020621025393095e-05,4.020621025393095e-05
1467,4.020621025393095e-05,4.020621025393095e-05
1468,4.020621025393095e-05,4.020621025393095e-05
1469,4.020621025393095e-05,4.020621025393095e-05
1470,4.020621025393095e-05,4.020621025393095e-05
1471,4.020621025393095e-05,4.020621025393095e-05
1472,4.020621025393095e-05,4.020621025393095e-05
1473,4.020621025393095e-05,4.020621025393095e-05
1474,4.0261439196828794e-05,4.0261439196828794e-05
1475,4.0261439196828794e-05,4.0261439196828794e-05
1476,4.0261439196828794e-05,4.0261439196828794e-05
1477,4.0261439196828794e-05,4.0261439196828794e-05
1478,4.0261439196828794e-05,4.0261439196828794e-05
1479,4.0261439196828794e-05,4.0261439196828794e-05
1480,4.0261439196828794e-05,4.0261439196828794e-05
1481,4.0261439196828794e-05,4.0261439196828794e-05
1482,4.0261439196828794e-05,4.0261439196828794e-05
1483,4.0261439196828794e-05,4.0261439196828794e-05
1484,4.0261439196828794e-05,4.0261439196828794e-05
1485,4.0261439196828794e-05,4.0261439196828794e-05
1486,4.0261439196828794e-05,4.0261439196828794e-05
1487,4.0261439196828794e-05,4.0261439196828794e-05
1488,4.0261439196828794e-05,4.0261439196828794e-05
1489,4.0261439196828794e-05,4.0261439196828794e-05
1490,4.0261439196828794e-05,4.0261439196828794e-05
1491,4.0261439196828794e-05,4.0261439196828794e-05
1492,4.0261439196828794e-05,4.0261439196828794e-05
1493,4.027048590864911e-05,4.027048590864911e-05
1494,4.027048590864911e-05,4.027048590864911e-05
1495,4.0719424872429225e-05,4.0719424872429225e-05
1496,4.0719424872429225e-05,4.0719424872429225e-05
1497,4.072355111396964e-05,4.072355111396964e-05
1498,4.072355111396964e-05,4.072355111396964e-05
1499,4.072355111396964e-05,4.072355111396964e-05
1500,4.072355111396964e-05,4.072355111396964e-05
1501,4.072355111396964e-05,4.072355111396964e-05
1502,4.072355111396964e-05,4.072355111396964e-05
1503,4.072355111396964e-05,4.072355111396964e-05
1504,4.072355111396964e-05,4.072355111396964e-05
1505,4.072355111396964e-05,4.072355111396964e-05
1506,4.072355111396964e-05,4.072355111396964e-05
1507,4.072355111396964e-05,4.072355111396964e-05
1508,4.072355111396964e-05,4.072355111396964e-05
1509,4.072355111396964e-05,4.072355111396964e-05
1510,4.072355111396964e-05,4.072355111396964e-05
1511,4.072927124180188e-05,4.072927124180188e-05
1512,4.072927124180188e-05,4.072927124180188e-05
1513,4.072927124180188e-05,4.072927124180188e-05
1514,4.072927124180188e-05,4.072927124180188e-05
1515,4.072927124180188e-05,4.072927124180188e-05
1516,4.072927124180188e-05,4.072927124180188e-05
1517,4.072927124180188e-05,4.072927124180188e-05
1518,4.072927124180188e-05,4.072927124180188e-05
1519,4.072927124180188e-05,4.072927124180188e-05
1520,4.072927124180188e-05,4.072927124180188e-05
1521,4.072927124180188e-05,4.072927124180188e-05
1522,4.072927124180188e-05,4.072927124180188e-05
1523,4.072927124180188e-05,4.072927124180188e-05
1524,4.072927124180188e-05,4.072927124180188e-05
1525,4.072927124180188e-05,4.072927124180188e-05
1526,4.072927124180188e-05,4.072927124180188e-05
1527,4.072927124180188e-05,4.072927124180188e-05
1528,4.072927124180188e-05,4.072927124180188e-05
1529,4.072927124180188e-05,4.072927124180188e-05
1530,4.072927124180188e-05,4.072927124180188e-05
1531,4.072927124180188e-05,4.072927124180188e-05
1532,4.072927124180188e-05,4.072927124180188e-05
1533,4.072927124180188e-05,4.072927124180188e-05
1534,4.072927124180188e-05,4.072927124180188e-05
1535,4.072927124180188e-05,4.072927124180188e-05
1536,4.072927124180188e-05,4.072927124180188e-05
1537,4.072927124180188e-05,4.072927124180188e-05
1538,4.072927124180188e-05,4.072927124180188e-05
1539,4.072927124180188e-05,4.072927124180188e-05
1540,4.072927124180188e-05,4.072927124180188e-05
1541,4.072927124180188e-05,4.072927124180188e-05
1542,4.072927124180188e-05,4.072927124180188e-05
1543,4.072927124180188e-05,4.072927124180188e-05
1544,4.072927124180188e-05,4.072927124180188e-05
1545,4.072927124180188e-05,4.072927124180188e-05
1546,4.072927124180188e-05,4.072927124180188e-05
1547,4.072927124180188e-05,4.072927124180188e-05
1548,4.075641849145899e-05,4.075641849145899e-05
1549,4.075641849145899e-05,4.075641849145899e-05
1550,4.075641849145899e-05,4.075641849145899e-05
1551,4.075641849145899e-05,4.075641849145899e-05
1552,4.075641849145899e-05,4.075641849145899e-05
1553,4.075641849145899e-05,4.075641849145899e-05
1554,4.075641849145899e-05,4.075641849145899e-05
1555,4.075641849145899e-05,4.075641849145899e-05
1556,4.075641849145899e-05,4.075641849145899e-05
1557,4.075641849145899e-05,4.075641849145899e-05
1558,4.075641849145899e-05,4.075641849145899e-05
1559,4.075641849145899e-05,4.075641849145899e-05
1560,4.075641849145899e-05,4.075641849145899e-05
1561,4.075641849145899e-05,4.075641849145899e-05
1562,4.089262011806694e-05,4.089262011806694e-05
1563,4.089262011806694e-05,4.089262011806694e-05
1564,4.0906019393213826e-05,4.0906019393213826e-05
1565,4.0906019393213826e-05,4.0906019393213826e-05
1566,4.0906019393213826e-05,4.0906019393213826e-05
1567,4.0906019393213826e-05,4.0906019393213826e-05
1568,4.0913548907677876e-05,4.0913548907677876e-05
1569,4.0913548907677876e-05,4.0913548907677876e-05
1570,4.0913548907677876e-05,4.0913548907677876e-05
1571,4.0913548907677876e-05,4.0913548907677876e-05
1572,4.0913548907677876e-05,4.0913548907677876e-05
1573,4.0913548907677876e-05,4.0913548907677876e-05
1574,4.124700396270581e-05,4.124700396270581e-05
1575,4.124700396270581e-05,4.124700396270581e-05
1576,4.124700396270581e-05,4.124700396270581e-05
1577,4.124700396270581e-05,4.124700396270581e-05
1578,4.124700396270581e-05,4.124700396270581e-05
1579,4.124700396270581e-05,4.124700396270581e-05
1580,4.124700396270581e-05,4.124700396270581e-05
1581,4.124700396270581e-05,4.124700396270581e-05
1582,4.124700396270581e-05,4.124700396270581e-05
1583,4.124700396270581e-05,4.124700396270581e-05
1584,4.124700396270581e-05,4.124700396270581e-05
1585,4.124700396270581e-05,4.124700396270581e-05
1586,4.127086923196838e-05,4.127086923196838e-05
1587,4.127086923196838e-05,4.127086923196838e-05
1588,4.127086923196838e-05,4.127086923196838e-05
1589,4.127086923196838e-05,4.127086923196838e-05
1590,4.127086923196838e-05,4.127086923196838e-05
1591,4.127086923196838e-05,4.127086923196838e-05
1592,4.137322080037965e-05,4.137322080037965e-05
1593,4.137322080037965e-05,4.137322080037965e-05
1594,4.137322080037965e-05,4.137322080037965e-05
1595,4.137322080037965e-05,4.137322080037965e-05
1596,4.137322080037965e-05,4.137322080037965e-05
1597,4.137322080037965e-05,4.137322080037965e-05
1598,4.137322080037965e-05,4.137322080037965e-05
1599,4.137322080037965e-05,4.137322080037965e-05
1600,4.137322080037965e-05,4.137322080037965e-05
1601,4.137322080037965e-05,4.137322080037965e-05
1602,4.137322080037965e-05,4.137322080037965e-05
1603,4.137322080037965e-05,4.137322080037965e-05
1604,4.137322080037965e-05,4.137322080037965e-05
1605,4.137322080037965e-05,4.137322080037965e-05
1606,4.137322080037965e-05,4.137322080037965e-05
1607,4.137322080037965e-05,4.137322080037965e-05
1608,4.137322080037965e-05,4.137322080037965e-05
1609,4.137322080037965e-05,4.137322080037965e-05
1610,4.137322080037965e-05,4.137322080037965e-05
1611,4.137322080037965e-05,4.137322080037965e-05
1612,4.137322080037965e-05,4.137322080037965e-05
1613,4.137322080037965e-05,4.137322080037965e-05
1614,4.137322080037965e-05,4.137322080037965e-05
1615,4.137322080037965e-05,4.137322080037965e-05
1616,4.137322080037965e-05,4.137322080037965e-05
1617,4.137322080037965e-05,4.137322080037965e-05
1618,4.137322080037965e-05,4.137322080037965e-05
1619,4.151801763190877e-05,4.151801763190877e-05
1620,4.151801763190877e-05,4.151801763190877e-05
1621,4.151801763190877e-05,4.151801763190877e-05
1622,4.151801763190877e-05,4.151801763190877e-05
1623,4.151801763190877e-05,4.151801763190877e-05
1624,4.151801763190877e-05,4.151801763190877e-05
1625,4.151801763190877e-05,4.151801763190877e-05
1626,4.151801763190877e-05,4.151801763190877e-05
1627,4.151801763190877e-05,4.151801763190877e-05
1628,4.151801763190877e-05,4.151801763190877e-05
1629,4.151801763190877e-05,4.151801763190877e-05
1630,4.151801763190877e-05,4.151801763190877e-05
1631,4.151801763190877e-05,4.151801763190877e-05
1632,4.151801763190877e-05,4.151801763190877e-05
1633,4.151801763190877e-05,4.151801763190877e-05
1634,4.151801763190877e-05,4.151801763190877e-05
1635,4.151801763190877e-05,4.151801763190877e-05
1636,4.151801763190877e-05,4.151801763190877e-05
1637,4.151801763190877e-05,4.151801763190877e-05
1638,4.151801763190877e-05,4.151801763190877e-05
1639,4.151801763190877e-05,4.151801763190877e-05
1640,4.151801763190877e-05,4.151801763190877e-05
1641,4.151801763190877e-05,4.151801763190877e-05
1642,4.151801763190877e-05,4.151801763190877e-05
1643,4.158567833837969e-05,4.158567833837969e-05
1644,4.158567833837969e-05,4.158567833837969e-05
1645,4.158567833837969e-05,4.158567833837969e-05
1646,4.158567833837969e-05,4.158567833837969e-05
1647,4.158567833837969e-05,4.158567833837969e-05
1648,4.158567833837969e-05,4.158567833837969e-05
1649,4.158567833837969e-05,4.158567833837969e-05
1650,4.158567833837969e-05,4.158567833837969e-05
1651,4.158567833837969e-05,4.158567833837969e-05
1652,4.158567833837969e-05,4.158567833837969e-05
1653,4.158929372659211e-05,4.158929372659211e-05
1654,4.158929372659211e-05,4.158929372659211e-05
1655,4.158929372659211e-05,4.158929372659211e-05
1656,4.158929372659211e-05,4.158929372659211e-05
1657,4.158929372659211e-05,4.158929372659211e-05
1658,4.158929372659211e-05,4.158929372659211e-05
1659,4.158929372659211e-05,4.158929372659211e-05
1660,4.158929372659211e-05,4.158929372659211e-05
1661,4.158929372659211e-05,4.158929372659211e-05
1662,4.158929372659211e-05,4.158929372659211e-05
1663,4.158929372659211e-05,4.158929372659211e-05
1664,4.158929372659211e-05,4.158929372659211e-05
1665,4.158929372659211e-05,4.158929372659211e-05
1666,4.158929372659211e-05,4.158929372659211e-05
1667,4.158929372659211e-05,4.158929372659211e-05
1668,4.158929372659211e-05,4.158929372659211e-05
1669,4.158929372659211e-05,4.158929372659211e-05
1670,4.158929372659211e-05,4.158929372659211e-05
1671,4.158929372659211e-05,4.158929372659211e-05
1672,4.158929372659211e-05,4.158929372659211e-05
1673,4.158929372659211e-05,4.158929372659211e-05
1674,4.158929372659211e-05,4.158929372659211e-05
1675,4.158929372659211e-05,4.158929372659211e-05
1676,4.158929372659211e-05,4.158929372659211e-05
1677,4.158929372659211e-05,4.158929372659211e-05
1678,4.158929372659211e-05,4.158929372659211e-05
1679,4.158929372659211e-05,4.158929372659211e-05
1680,4.158929372659211e-05,4.158929372659211e-05
1681,4.158929372659211e-05,4.158929372659211e-05
1682,4.158929372659211e-05,4.158929372659211e-05
1683,4.158929372659211e-05,4.158929372659211e-05
1684,4.158929372659211e-05,4.158929372659211e-05
1685,4.158929372659211e-05,4.158929372659211e-05
1686,4.158929372659211e-05,4.158929372659211e-05
1687,4.158929372659211e-05,4.158929372659211e-05
1688,4.158929372659211e-05,4.158929372659211e-05
1689,4.158929372659211e-05,4.158929372659211e-05
1690,4.158929372659211e-05,4.158929372659211e-05
1691,4.158929372659211e-05,4.158929372659211e-05
1692,4.158929372659211e-05,4.158929372659211e-05
1693,4.158929372659211e-05,4.158929372659211e-05
1694,4.158929372659211e-05,4.158929372659211e-05
1695,4.158929372659211e-05,4.158929372659211e-05
1696,4.158929372659211e-05,4.158929372659211e-05
1697,4.158929372659211e-05,4.158929372659211e-05
1698,4.158929372659211e-05,4.158929372659211e-05
1699,4.158929372659211e-05,4.158929372659211e-05
1700,4.158929372659211e-05,4.158929372659211e-05
1701,4.158929372659211e-05,4.158929372659211e-05
1702,4.158929372659211e-05,4.158929372659211e-05
1703,4.158929372659211e-05,4.158929372659211e-05
1704,4.158929372659211e-05,4.158929372659211e-05
1705,4.158929372659211e-05,4.158929372659211e-05
1706,4.158929372659211e-05,4.158929372659211e-05
1707,4.158929372659211e-05,4.158929372659211e-05
1708,4.158929372659211e-05,4.158929372659211e-05
1709,4.158929372659211e-05,4.158929372659211e-05
1710,4.158929372659211e-05,4.158929372659211e-05
1711,4.158929372659211e-05,4.158929372659211e-05
1712,4.158929372659211e-05,4.158929372659211e-05
1713,4.158929372659211e-05,4.158929372659211e-05
1714,4.158929372659211e-05,4.158929372659211e-05
1715,4.158929372659211e-05,4.158929372659211e-05
1716,4.158929372659211e-05,4.158929372659211e-05
1717,4.158929372659211e-05,4.158929372659211e-05
1718,4.158929372659211e-05,4.158929372659211e-05
1719,4.158929372659211e-05,4.158929372659211e-05
1720,4.158929372659211e-05,4.158929372659211e-05
1721,4.158929372659211e-05,4.158929372659211e-05
1722,4.158929372659211e-05,4.158929372659211e-05
1723,4.158929372659211e-05,4.158929372659211e-05
1724,4.158929372659211e-05,4.158929372659211e-05
1725,4.158929372659211e-05,4.158929372659211e-05
1726,4.158929372659211e-05,4.158929372659211e-05
1727,4.158929372659211e-05,4.158929372659211e-05
1728,4.158929372659211e-05,4.158929372659211e-05
1729,4.158929372659211e-05,4.158929372659211e-05
1730,4.158929372659211e-05,4.158929372659211e-05
1731,4.158929372659211e-05,4.158929372659211e-05
1732,4.158929372659211e-05,4.158929372659211e-05
1733,4.158929372659211e-05,4.158929372659211e-05
1734,4.158929372659211e-05,4.158929372659211e-05
1735,4.158929372659211e-05,4.158929372659211e-05
